id,appTitle,userName,date,score,text,original_text,bug_report
612225,Maps - Navigate & Explore,Csc Csc,"February 9, 2019",5,home in om noi,home in om noi //,
612228,Maps - Navigate & Explore,sumit nakate,"February 10, 2019",1,not working at all,not working at all,
612240,Maps - Navigate & Explore,Gobin Tisso,"February 8, 2019",5,show me accurate location,show me accurate location,
612230,Maps - Navigate & Explore,Scrivina Mwamba,"February 12, 2019",5,it is so interesting of using map,it is so interesting of using maps,
612234,Maps - Navigate & Explore,,"February 15, 2019",5,awesome application and use full for all time,awesome applicaton and use full for all time,
612243,Maps - Navigate & Explore,,"February 16, 2019",5,good map and good application,good map and good application,
612246,Maps - Navigate & Explore,,"February 11, 2019",5,love it rely on it daily seems to be the best i have used,"love it, rely on it daily, seems to be the best i have used.",
612247,Maps - Navigate & Explore,,"February 17, 2019",5,good and best service navigation,good and best service navigation,
612248,Maps - Navigate & Explore,,"February 17, 2019",1,correct location not wark,correct location not wark,
612252,Maps - Navigate & Explore,Theodore Charapo,"February 15, 2019",1,get rid of the ad,get rid of the ads,
612255,Maps - Navigate & Explore,,"February 9, 2019",4,it get you there sometimes great application though,it gets you there sometimes. great application though.,
612258,Maps - Navigate & Explore,,"February 18, 2019",4,you guy should make one with truck routesplease,you guys should make one with truck routes.please.,
612259,Maps - Navigate & Explore,,"February 17, 2019",2,still to improve in navigation,still to improve in navigation,
612261,Maps - Navigate & Explore,Jackson Maingi,"February 15, 2019",5,excellent application i have got the whole world in my hand,excellent application. i have got the whole world in my hands,
612267,Maps - Navigate & Explore,MOHANAPRASATH K,"February 9, 2019",4,apo apo katya viruchuruthu,appo appo kaiya viruchuruthu .,
612273,Maps - Navigate & Explore,Mahavir HD,"February 11, 2019",5,best in class,best in class !,
612268,Maps - Navigate & Explore,,"February 13, 2019",1,why are you my navigation damaged please provided new navigation please please,why are you my nevigation dameged . please provaided new nevigation please please,
612269,Maps - Navigate & Explore,,"February 7, 2019",5,i like this application this application good for see the traffic so we san take another way,i like this application this application good for see the traffic. so we san take anothar way,
612274,Maps - Navigate & Explore,Malik Bilal,"February 2, 2019",5,new upgrade add stop option not working please fix new upgrade,"new upgrade , add stop option not working please fix new upgrade .",
612276,Maps - Navigate & Explore,Jitendra Jadhav,"February 2, 2019",1,when i m open map in swig ap direction ist every time showing map not responding,when i m open maps in swiggy aap directions is't every time showing maps not responding.,
612277,Maps - Navigate & Explore,gottipati balaji,"February 1, 2019",3,lagging to muchstop working,lagging to much.stop working,
612278,Maps - Navigate & Explore,Kelvin Ong,"February 2, 2019",2,after update it can not add stop anymore please do something about it,after update it cannot add stop anymore. please do something about it.,
612279,Maps - Navigate & Explore,manu md,"February 1, 2019",1,after updating this application it is not at all working when navigation is started the location indication arrow will not move at all,"after updating this application, it is not at all working,,,, when navigation is started the location indication arrow will not move at all.",
612281,Maps - Navigate & Explore,M.ganesh Ganesh,"February 4, 2019",1,last day not working i hate map,last  days not working i hate maps,
612282,Maps - Navigate & Explore,Rafael Correia,"February 7, 2019",1,tudor prado o itinerary de omnibus nao recommend mais,tudo errado os itinerarios de onibus. nao recomendo mais,
612283,Maps - Navigate & Explore,Arman Zunedy,"February 1, 2019",1,map always is not responding when i start navigation on mini,maps always is not responding when i start navigation on miui .,
612284,Maps - Navigate & Explore,A Google User,"February 1, 2019",5,since ore update application no longer work freeze up and go to black page,since oreo update application no longer works freezes up and go to black page,
612285,Maps - Navigate & Explore,Tshepo Spencer Mashiloane,"February 1, 2019",1,the application is not working after an update on my nokia,the application is not working after an update on my nokia ,
612286,Maps - Navigate & Explore,Jan F,"February 16, 2019",1,constantly freeze on one device,constantly freezes on one device,
612287,Maps - Navigate & Explore,pravin bindage,"February 16, 2019",1,it show wrong location of me,it shows wrong location of me,
612288,Maps - Navigate & Explore,Tony Palmer,"February 18, 2019",1,map no longer show the name of street please update thank you,maps no longer shows the name of streets. please update. thank you!,
612289,Maps - Navigate & Explore,,"February 11, 2019",5,this application is very much useful to my life,this application is very much useful to my life.,
612290,Maps - Navigate & Explore,PHANTOM WOLF,"February 11, 2019",1,do not like the new update to,do not like the new update to,
612291,Maps - Navigate & Explore,,"February 17, 2019",1,get rid of the explore nearby cancer that take up half the screen,get rid of the explore nearby cancer that takes up half the screen.,
612292,Maps - Navigate & Explore,JAYAPRAKASH jay,"February 15, 2019",1,not working start navigation for drive hanging a map application,"not working ""start"" navigtion for drive, hanging a map application.",
612293,Maps - Navigate & Explore,,"February 11, 2019",1,not good so bad,not good so bad,
612297,Maps - Navigate & Explore,Santino Morales,"February 18, 2019",5,is there a way to change how much i have to zoom in to get the street name,is there a way to change how much i have to zoom in to get the street name?,
612298,Maps - Navigate & Explore,G kathiravan,"February 18, 2019",3,navigate i not work,navigate i not work,
612299,Maps - Navigate & Explore,Arya Pourtabatabaie,"February 9, 2019",3,good overall sometimes give me direction in imperial even though i explicitly set direction in imperial to metric,good overall. sometimes gives me directions in imperial even though i explicitly set directions in imperial to metric.,
612300,Maps - Navigate & Explore,Arun Kumar,"February 15, 2019",1,hi recently my map is not taking to goole map from the shared location,hi recently my maps is not taking to google maps from the shared location.,
612301,Maps - Navigate & Explore,Sean Griffin,"February 15, 2019",5,goole map is a cool application to use goole map can take me anywhere i would like to go,google maps is a cool application to use google maps can take me anywhere i would like to go,
612302,Maps - Navigate & Explore,Jacob Dolinsky,"February 8, 2019",5,add a stop moment work right anymore in a delivery driver i need this feature please fix,add a stop dosent work right anymore in a delivery driver i need this feature please fix,
612304,Maps - Navigate & Explore,mohdzaheer uddin,"February 9, 2019",4,navigation not working properly,navigation not working properly,
612305,Maps - Navigate & Explore,Iain Hendry,"February 15, 2019",5,i have lost all my review any idea to get them back,"i have lost all my reviews, any ideas to get them back?",
612307,Maps - Navigate & Explore,Aman Mand,"February 9, 2019",1,its not work my phone,its not work my phone.,
612308,Maps - Navigate & Explore,akash pandey,"February 15, 2019",3,navigation not working properly,navigation not working properly,
612309,Maps - Navigate & Explore,,"February 7, 2019",3,it doe not show exact location goole engineer should improve this,it does not show exact location google engineers should improve this,
612312,Maps - Navigate & Explore,Amit Narang,"February 7, 2019",1,why the beta version when the developer is do not even have to reply back,why the beta version when the developer is do not even have to reply back.,
612313,Maps - Navigate & Explore,will g,"February 12, 2019",1,difficult to use and change setting,difficult to use and change settings,
